path_index,feature_values,feature_values_normalized,feature_outcomes_normalized,is_critical,is_maxima,is_minima,is_inflection,is_saddle,num_critical,num_maxima,num_minima,num_inflection,num_saddle,feature,fit,lambda,xlabel,ylabel,feature_friendly,feature_description,sensitivity,feature_outcomes,slope
301,3459.5986622,3.9312664197,1.6838290352,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,163694.442,
301,3475.173913,3.962437075,1.7139523673,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,166077.25336,
301,3475.173913,3.962437075,1.7139523673,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,166077.25336,
301,3490.7491639,3.9936077303,1.7434919261,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,168413.88718,
301,3490.7491639,3.9936077303,1.7434919261,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,168413.88718,
301,3506.3244147,4.0247783856,1.772390649,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,170699.82968,
301,3506.3244147,4.0247783856,1.772390649,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,170699.82968,
301,3521.8996656,4.0559490409,1.8005914731,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,172930.5671,
301,3521.8996656,4.0559490409,1.8005914731,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,172930.5671,
301,3537.4749164,4.0871196962,1.8280373357,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,175101.58566,
301,3537.4749164,4.0871196962,1.8280373357,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,175101.58566,
301,3553.0501672,4.1182903515,1.8546727516,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,177208.49639,
301,3553.0501672,4.1182903515,1.8546727516,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,177208.49639,
301,3568.6254181,4.1494610068,1.8804605735,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,179248.36087,
301,3568.6254181,4.1494610068,1.8804605735,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,179248.36087,
301,3584.2006689,4.1806316621,1.9053754852,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,181219.17652,
301,3584.2006689,4.1806316621,1.9053754852,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,181219.17652,
301,3599.7759197,4.2118023175,1.9293923675,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,183118.9564,
301,3599.7759197,4.2118023175,1.9293923675,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,183118.9564,
301,3615.3511706,4.2429729728,1.9524861015,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,184945.71353,
301,3615.3511706,4.2429729728,1.9524861015,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,184945.71353,
301,3630.9264214,4.2741436281,1.974631568,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,186697.46094,
301,3630.9264214,4.2741436281,1.974631568,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,186697.46094,
301,3646.5016722,4.3053142834,1.9958036479,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,188372.21168,
301,3646.5016722,4.3053142834,1.9958036479,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,188372.21168,
301,3662.0769231,4.3364849387,2.0159772223,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,189967.97878,
301,3662.0769231,4.3364849387,2.0159772223,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,189967.97878,
301,3677.6521739,4.367655594,2.035127172,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,191482.77526,
301,3677.6521739,4.367655594,2.035127172,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,191482.77526,
301,3693.2274247,4.3988262493,2.0532283779,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,192914.61418,
301,3693.2274247,4.3988262493,2.0532283779,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,192914.61418,
301,3708.8026756,4.4299969046,2.070255721,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,194261.50855,
301,3708.8026756,4.4299969046,2.070255721,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,194261.50855,
301,3724.3779264,4.4611675599,2.0861846387,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,195521.51545,
301,3724.3779264,4.4611675599,2.0861846387,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,195521.51545,
301,3739.9531773,4.4923382152,2.1009991442,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,196693.37027,
301,3739.9531773,4.4923382152,2.1009991442,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,196693.37027,
301,3755.5284281,4.5235088705,2.1146899823,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,197776.34092,
301,3755.5284281,4.5235088705,2.1146899823,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,197776.34092,
301,3771.1036789,4.5546795258,2.1272480786,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,198769.7096,
301,3771.1036789,4.5546795258,2.1272480786,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,198769.7096,
301,3786.6789298,4.5858501811,2.1386643588,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,199672.7585,
301,3786.6789298,4.5858501811,2.1386643588,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,199672.7585,
301,3802.2541806,4.6170208364,2.1489297484,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,200484.76983,
301,3802.2541806,4.6170208364,2.1489297484,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,200484.76983,
301,3817.8294314,4.6481914917,2.158035173,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,201205.02579,
301,3817.8294314,4.6481914917,2.158035173,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,201205.02579,
301,3833.4046823,4.6793621471,2.1659715583,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,201832.80856,
301,3833.4046823,4.6793621471,2.1659715583,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,201832.80856,
301,3848.9799331,4.7105328024,2.1727298298,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,202367.40036,
301,3848.9799331,4.7105328024,2.1727298298,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,202367.40036,
301,3864.5551839,4.7417034577,2.1783009132,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,202808.08337,
301,3864.5551839,4.7417034577,2.1783009132,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,202808.08337,
301,3880.1304348,4.772874113,2.1826757341,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,203154.13981,
301,3880.1304348,4.772874113,2.1826757341,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,203154.13981,
301,3895.7056856,4.8040447683,2.1858448608,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,203404.82359,
301,3895.7056856,4.8040447683,2.1858448608,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,203404.82359,
301,3911.2809365,4.8352154236,2.1877913162,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,203558.79183,
301,3911.2809365,4.8352154236,2.1877913162,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,203558.79183,
301,3926.8561873,4.8663860789,2.1884909342,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,203614.1329,
301,3926.8561873,4.8663860789,2.1884909342,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,203614.1329,
301,3942.4314381,4.8975567342,2.1879192621,1,1,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,1,1,Living Area Above Ground,Above ground living area square feet,1.4451997977,203568.91258,
301,3942.4314381,4.8975567342,2.1879192621,1,1,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,1,1,Living Area Above Ground,Above ground living area square feet,1.4451997977,203568.91258,
301,3958.006689,4.9287273895,2.1860518475,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,203421.19663,
301,3958.006689,4.9287273895,2.1860518475,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,203421.19663,
301,3973.5819398,4.9598980448,2.182864238,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,203169.05082,
301,3973.5819398,4.9598980448,2.182864238,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,203169.05082,
301,3989.1571906,4.9910687001,2.1783319812,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,202810.54091,
301,3989.1571906,4.9910687001,2.1783319812,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,202810.54091,
301,4004.7324415,5.0222393554,2.1724306245,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,202343.73266,
301,4004.7324415,5.0222393554,2.1724306245,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,202343.73266,
301,4020.3076923,5.0534100107,2.1651357156,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,201766.69186,
301,4020.3076923,5.0534100107,2.1651357156,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,201766.69186,
301,4035.8829431,5.084580666,2.156422802,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,201077.48425,
301,4035.8829431,5.084580666,2.156422802,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,201077.48425,
301,4051.458194,5.1157513214,2.1462674312,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,200274.17562,
301,4051.458194,5.1157513214,2.1462674312,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,200274.17562,
301,4067.0334448,5.1469219767,2.1346451343,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,199354.83041,
301,4067.0334448,5.1469219767,2.1346451343,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,199354.83041,
301,4082.6086957,5.178092632,2.1215309425,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,198317.47354,
301,4082.6086957,5.178092632,2.1215309425,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,198317.47354,
301,4098.1839465,5.2092632873,2.1068993089,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,197160.08423,
301,4098.1839465,5.2092632873,2.1068993089,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,197160.08423,
301,4113.7591973,5.2404339426,2.0907246546,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,195880.63912,
301,4113.7591973,5.2404339426,2.0907246546,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,195880.63912,
301,4129.3344482,5.2716045979,2.0729814007,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,194477.11486,
301,4129.3344482,5.2716045979,2.0729814007,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,194477.11486,
301,4144.909699,5.3027752532,2.053643968,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,192947.48813,
301,4144.909699,5.3027752532,2.053643968,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,192947.48813,
301,4160.4849498,5.3339459085,2.0326867777,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,191289.73556,
301,4160.4849498,5.3339459085,2.0326867777,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,191289.73556,
301,4176.0602007,5.3651165638,2.0100842507,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,189501.83381,
301,4176.0602007,5.3651165638,2.0100842507,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,189501.83381,
301,4191.6354515,5.3962872191,1.9858108081,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,187581.75954,
301,4191.6354515,5.3962872191,1.9858108081,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,187581.75954,
301,4207.2107023,5.4274578744,1.9598408709,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,185527.48941,
301,4207.2107023,5.4274578744,1.9598408709,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,185527.48941,
301,4222.7859532,5.4586285297,1.93214886,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,183337.00006,
301,4222.7859532,5.4586285297,1.93214886,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,183337.00006,
301,4238.361204,5.489799185,1.9027092196,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,181008.26998,
301,4238.361204,5.489799185,1.9027092196,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,181008.26998,
301,4253.9364548,5.5209698403,1.8714974692,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,178539.36271,
301,4253.9364548,5.5209698403,1.8714974692,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,178539.36271,
301,4269.5117057,5.5521404957,1.8384906385,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,175928.46127,
301,4269.5117057,5.5521404957,1.8384906385,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,175928.46127,
301,4285.0869565,5.583311151,1.8036658708,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,173173.75765,
301,4285.0869565,5.583311151,1.8036658708,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,173173.75765,
301,4300.6622074,5.6144818063,1.7670003093,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,170273.44383,
301,4300.6622074,5.6144818063,1.7670003093,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,170273.44383,
301,4316.2374582,5.6456524616,1.7284710972,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,167225.71179,
301,4316.2374582,5.6456524616,1.7284710972,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,167225.71179,
301,4331.812709,5.6768231169,1.6880553776,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,164028.75351,
301,4331.812709,5.6768231169,1.6880553776,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,164028.75351,
301,4347.3879599,5.7079937722,1.6457302937,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,160680.76098,
301,4347.3879599,5.7079937722,1.6457302937,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,160680.76098,
301,4362.9632107,5.7391644275,1.6014729887,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,157179.92619,
301,4362.9632107,5.7391644275,1.6014729887,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,157179.92619,
301,4378.5384615,5.7703350828,1.5552606057,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,153524.44111,
301,4378.5384615,5.7703350828,1.5552606057,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,153524.44111,
301,4394.1137124,5.8015057381,1.507070288,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,149712.49772,
301,4394.1137124,5.8015057381,1.507070288,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,149712.49772,
301,4409.6889632,5.8326763934,1.4568793635,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,145742.30263,
301,4409.6889632,5.8326763934,1.4568793635,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,145742.30263,
301,4425.264214,5.8638470487,1.4046798855,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,141613.22725,
301,4425.264214,5.8638470487,1.4046798855,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,141613.22725,
301,4440.8394649,5.895017704,1.3504891197,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,137326.6373,
301,4440.8394649,5.895017704,1.3504891197,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,137326.6373,
301,4456.4147157,5.9261883593,1.2943268054,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,132884.09422,
301,4456.4147157,5.9261883593,1.2943268054,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,132884.09422,
301,4471.9899666,5.9573590146,1.236212682,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,128287.15943,
301,4471.9899666,5.9573590146,1.236212682,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,128287.15943,
301,4487.5652174,5.9885296699,1.1761664889,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,123537.39434,
301,4487.5652174,5.9885296699,1.1761664889,0,0,0,0,0,1,1,0,4,0,Gr_Liv_Area,non_linear,1.5179166667,0,0,Living Area Above Ground,Above ground living area square feet,1.4451997977,123537.39434,
